CVE_ID,func_name,status
CVE-2017-12990,ikev1_nonce_print,fail
CVE-2017-12990,ikev2_auth_print,fail
CVE-2017-12990,ikev2_n_print,fail
CVE-2017-12990,isakmp_rfc3948_print,fail
CVE-2017-13052,cfm_network_addr_print,success
CVE-2017-13052,cfm_print,fail
CVE-2017-13018,pgm_print,fail
CVE-2017-13035,isis_print_id,success
CVE-2017-13055,isis_print_is_reach_subtlv,fail
CVE-2017-12985,ip6_print,fail
CVE-2017-12985,mobility_print,fail
CVE-2017-12998,isis_print_extd_ip_reach,fail
CVE-2017-13039,ikev1_attrmap_print,success
CVE-2017-13039,ikev1_n_print,fail
CVE-2017-13039,ikev1_t_print,fail
CVE-2017-13039,ikev2_t_print,fail
CVE-2018-14469,ikev1_n_print,fail
CVE-2018-14467,bgp_capabilities_print,fail
CVE-2017-13012,icmp_print,fail
CVE-2018-14470,babel_print_v2,fail
CVE-2018-16229,dccp_print_option,fail
CVE-2017-12996,pimv2_print,fail
CVE-2017-13006,l2tp_avp_print,fail
CVE-2017-13006,l2tp_bearer_cap_print,fail
CVE-2017-13006,l2tp_bearer_type_print,fail
CVE-2017-13006,l2tp_framing_cap_print,fail
CVE-2017-13006,l2tp_packet_proc_delay_print,fail
CVE-2017-13006,l2tp_ppp_discon_cc_print,fail
CVE-2017-13006,l2tp_result_code_print,fail
CVE-2017-13006,print_32bits_val,fail
CVE-2017-13011,bittok2str_internal,fail
CVE-2017-13033,vtp_print,fail
CVE-2017-12898,interp_reply,fail
CVE-2017-12898,nfsreq_print_noaddr,fail
CVE-2017-12898,parserep,fail
CVE-2017-13007,pktap_if_print,success
CVE-2017-12989,resp_get_length,fail
CVE-2017-13000,ieee802_15_4_if_print,fail
CVE-2017-13017,dhcp6opt_print,fail
CVE-2017-13004,juniper_parse_header,fail
CVE-2017-13027,lldp_mgmt_addr_tlv_print,fail
CVE-2017-13051,rsvp_obj_print,fail
CVE-2017-12902,zephyr_print,fail
CVE-2017-13016,esis_print,fail
CVE-2017-12988,telnet_parse,fail
CVE-2017-13042,dhcpv6_print,fail
CVE-2018-14463,vrrp_print,fail
CVE-2018-14461,ldp_pdu_print,fail
CVE-2018-14461,ldp_tlv_print,fail
CVE-2017-13022,ip_optprint,fail
CVE-2017-13022,ip_printroute,fail
CVE-2017-12993,juniper_atm1_print,success
CVE-2017-12993,juniper_atm2_print,fail
CVE-2017-12993,juniper_es_print,fail
CVE-2017-12993,juniper_ggsn_print,fail
CVE-2017-12993,juniper_monitor_print,fail
CVE-2017-12993,juniper_parse_header,fail
CVE-2017-12993,juniper_pppoe_atm_print,fail
CVE-2017-12993,juniper_services_print,fail
CVE-2018-16451,print_trans,fail
CVE-2018-14466,rx_cache_find,fail
CVE-2018-14466,rx_cache_insert,fail
CVE-2017-13002,aodv_extension,success
CVE-2018-14881,bgp_capabilities_print,fail
CVE-2018-14465,rsvp_obj_print,fail
CVE-2017-13690,ikev1_cert_print,fail
CVE-2017-13690,ikev1_cr_print,fail
CVE-2017-13690,ikev1_hash_print,fail
CVE-2017-13690,ikev1_ke_print,fail
CVE-2017-13690,ikev1_sig_print,fail
CVE-2017-13690,ikev1_sub_print,fail
CVE-2017-13690,ikev1_vid_print,fail
CVE-2017-13690,ikev2_ID_print,success
CVE-2017-13690,ikev2_auth_print,fail
CVE-2017-13690,ikev2_gen_print,fail
CVE-2017-13690,ikev2_ke_print,fail
CVE-2017-13690,ikev2_p_print,fail
CVE-2017-13690,ikev2_sa_print,fail
CVE-2017-13690,ikev2_sub_print,fail
CVE-2017-13690,ikev2_vid_print,fail
CVE-2019-15167,vrrp_print,fail
CVE-2017-13021,icmp6_print,fail
CVE-2018-16228,print_prefix,success
CVE-2017-13026,isis_print_mt_capability_subtlv,fail
CVE-2017-13026,isis_print_mt_port_cap_subtlv,fail
CVE-2018-14880,ospf6_print_lshdr,fail
CVE-2017-13047,esis_print,fail
CVE-2017-13024,mobility_opt_print,fail
CVE-2017-13005,xid_map_enter,fail
CVE-2017-13003,lmp_print,success
CVE-2017-13028,bootp_print,fail
CVE-2017-13014,wb_prep,fail
CVE-2017-13014,wb_print,fail
CVE-2017-12991,bgp_attr_print,fail
CVE-2017-13037,ip_optprint,fail
CVE-2017-13037,ip_printts,fail
CVE-2017-13037,nextproto4_cksum,fail
CVE-2017-13053,decode_rt_routing_info,success
CVE-2017-13009,mobility_print,fail
CVE-2017-12994,bgp_attr_print,fail
CVE-2017-13725,rt6_print,success
CVE-2017-13048,rsvp_obj_print,fail
